0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Chip,Class
-0.066213466,0.121608034,0.010113843,0.053473953,0.5968064,0.023389522,0.022362672,0.07724569,-0.08543278,-0.01494142,-0.034937542,-0.15889224,0.060766093,-0.11852695,-0.032896977,0.05610238,-0.055148132,-0.06549053,-0.14277929,-0.036957864,-0.13213973,-0.14203364,-0.15997703,-0.0553578,-0.076743424,-0.07763068,-0.16100262,-0.13213214,-0.10395364,-0.030607028,0.014364241,-0.16681337,1,1.0
-0.10066084,0.119905666,-0.01193016,0.03145239,0.6198888,0.02389178,-0.00076107867,0.05375772,-0.12307115,0.018968012,-0.054999303,-0.1774667,0.042425644,-0.1296852,-0.048752595,0.052528497,-0.08061113,-0.07837244,-0.17075485,-0.009968867,-0.15398091,-0.13364321,-0.11358835,-0.07205538,-0.077899374,-0.07272743,-0.11650783,-0.14245997,-0.1027702,-0.044075787,0.03440293,-0.15944242,1,4.0
-0.13450345,0.07112454,-0.01729402,-0.010551363,0.60913426,-0.0066744164,-0.0037819152,0.0074950755,-0.1444226,-0.0101181045,-0.06070399,-0.165411,0.006104499,-0.13429818,-0.092734054,0.04186631,-0.1318936,-0.09412813,-0.19454455,-0.019784335,-0.15150723,-0.120236486,-0.093346864,-0.045217775,-0.07920193,-0.058185007,-0.12725036,-0.1360265,-0.113224655,-0.056612246,0.045624904,-0.17772004,1,4.0
-0.07981603,-0.07765909,0.17799558,0.05302966,0.35871118,0.040991683,0.07773286,-0.07132466,-0.10184462,-0.11203396,0.0027354434,-0.14332926,0.12735355,-0.10195102,0.09894432,-0.041112475,-0.10472999,0.018112658,-0.17222005,-0.09992828,-0.03868452,-0.17731732,0.0065702386,0.0028000642,-0.15851158,-0.09155225,-0.021472998,-0.022223271,-0.05936973,-0.025747942,0.06014969,-0.13073811,1,3.0
-0.083021015,-0.06808872,0.17497137,0.059013773,0.37116045,0.028374668,0.07417024,-0.064488545,-0.10188571,-0.111513466,0.0024437755,-0.14300874,0.12260178,-0.10106562,0.094633386,-0.035495892,-0.101954706,0.012505954,-0.17439082,-0.09612344,-0.044069212,-0.17786266,0.0006566569,-0.0039292052,-0.1583787,-0.095182806,-0.03051021,-0.024444208,-0.06750038,-0.030152405,0.057074767,-0.1386418,1,1.0
-0.07667856,-0.09203719,0.18800284,0.038265456,0.33461273,0.048534896,0.07014617,-0.08046187,-0.10684955,-0.112004116,0.007795561,-0.15420857,0.12160037,-0.09711477,0.11577694,-0.052438393,-0.10827852,0.02955657,-0.17704117,-0.095734164,-0.032697447,-0.17834096,0.02494121,-0.0024376605,-0.15181026,-0.087478004,-0.0053605437,-0.008790322,-0.05110631,-0.024369461,0.053938575,-0.11612543,1,4.0
-0.09092084,-0.09183631,0.18538952,0.03341193,0.35185277,0.015408777,0.049832676,-0.09297625,-0.09787824,-0.099662006,0.031248976,-0.16826412,0.09883732,-0.07748628,0.09943542,-0.048884436,-0.108148076,-0.0007908363,-0.19771278,-0.083960906,-0.029549532,-0.19722477,0.014862347,-0.04635072,-0.15578187,-0.0887744,-0.011846706,0.019153297,-0.07181184,-0.049051963,0.047216117,-0.14134869,1,1.0
-0.08625001,-0.06910015,0.17576906,0.057423506,0.37274277,0.025507305,0.07019962,-0.0741139,-0.09549922,-0.1097658,0.007969499,-0.14785664,0.11795506,-0.09615262,0.08850147,-0.03752333,-0.1041544,0.0011869911,-0.17940617,-0.095672205,-0.03630434,-0.1871727,-0.0011960827,-0.011942211,-0.16011721,-0.09352155,-0.029517062,-0.012266282,-0.068789914,-0.03802309,0.054974206,-0.14300692,1,2.0
-0.119450584,0.090800166,-0.014893785,0.007114157,0.614629,0.0117434785,0.0026958147,0.03061238,-0.13512869,0.0058641545,-0.054091852,-0.17686084,0.018646218,-0.13377406,-0.0721537,0.045431018,-0.10668219,-0.088175066,-0.18576151,-0.0136471195,-0.15577437,-0.12696512,-0.104703054,-0.058685057,-0.082851015,-0.064027496,-0.116545886,-0.1397082,-0.103938796,-0.053065516,0.04468017,-0.16987091,1,2.0
-0.062274486,0.104665294,0.026721288,0.059464466,0.57106483,0.021175023,0.04236251,0.07754418,-0.07758741,-0.04530508,-0.023343366,-0.13835377,0.06932811,-0.11403985,-0.020567548,0.04929391,-0.050481908,-0.058530755,-0.13647506,-0.058866102,-0.11826232,-0.12888041,-0.16531242,-0.042096734,-0.08979334,-0.083991215,-0.17363845,-0.12529257,-0.11367373,-0.024873337,0.018730246,-0.16427228,1,1.0
-0.10234141,0.10683997,-0.0097403005,0.023147445,0.61019194,0.028541539,0.0042547556,0.04998032,-0.121072754,0.011744108,-0.04776368,-0.18083647,0.031756766,-0.1364535,-0.056291047,0.04866415,-0.080862135,-0.07816751,-0.17416447,-0.010878631,-0.1564509,-0.13486423,-0.11757982,-0.072620325,-0.08431231,-0.07009827,-0.11148073,-0.13920791,-0.09822242,-0.046124473,0.044021804,-0.16591197,1,2.0
-0.070895225,0.026444845,0.02404403,0.012910549,0.47725284,0.051360507,0.07908785,-0.013293942,-0.031567402,-0.097628094,-0.04176053,-0.09983565,0.11682973,-0.16336256,0.06842042,0.003684815,-0.025931895,0.0263312,-0.13759804,-0.058558118,-0.057300583,-0.06554339,-0.17865516,-0.08074947,-0.17546234,-0.0804358,-0.14308739,-0.09151215,-0.12433861,-0.003610053,0.10038629,-0.12101289,1,3.0
